,filename,width,height,class,xmin,ymin,xmax,ymax
1638,0897.jpg,512,512,Bus,5,95,511,216
1639,0898.jpg,512,512,Bus,40,11,468,511
1640,0899.jpg,512,512,Bus,33,36,476,447
1641,0900.jpg,512,512,Bus,0,1,512,511
1642,0900.jpg,512,512,Person,10,312,149,512
1643,0900.jpg,512,512,Person,210,286,370,511
1644,0900.jpg,512,512,Person,147,264,214,467
1645,0900.jpg,512,512,Person,124,214,164,288
1646,0900.jpg,512,512,Person,376,234,416,319
1647,0900.jpg,512,512,Person,434,289,509,504
1648,0900.jpg,512,512,Person,288,247,326,345
1649,0901.jpg,512,512,Bus,192,221,208,276
1650,0901.jpg,512,512,Bus,204,214,222,280
1651,0901.jpg,512,512,Bus,212,189,262,308
1652,0901.jpg,512,512,Bus,242,166,511,335
1653,0901.jpg,512,512,Bus,324,37,512,471
1654,0902.jpg,512,512,Bus,64,231,205,307
1655,0902.jpg,512,512,Bus,198,200,490,372
1656,0903.jpg,512,512,Bus,0,138,166,349
1657,0903.jpg,512,512,Bus,110,65,459,442
1658,0903.jpg,512,512,Bus,450,47,512,448
1659,0904.jpg,512,512,Bus,1,58,186,207
1660,0904.jpg,512,512,Bus,280,54,321,165
1661,0904.jpg,512,512,Person,126,346,173,412
1662,0904.jpg,512,512,Person,179,340,229,416
1663,0904.jpg,512,512,Person,255,352,282,426
1664,0904.jpg,512,512,Person,315,326,347,408
1665,0904.jpg,512,512,Person,152,249,187,315
1666,0904.jpg,512,512,Person,238,271,264,340
1667,0904.jpg,512,512,Person,267,234,285,291
1668,0905.jpg,512,512,Bus,16,58,206,201
1669,0905.jpg,512,512,Person,343,5,355,30
1670,0906.jpg,512,512,Bus,0,107,44,297
1671,0906.jpg,512,512,Bus,34,117,226,293
1672,0906.jpg,512,512,Bus,63,81,502,445
1673,0907.jpg,512,512,Bus,378,16,453,139
1674,0907.jpg,512,512,Person,238,2,360,512
1675,0907.jpg,512,512,Person,112,1,237,512
1676,0908.jpg,512,512,Bus,0,90,292,329
1677,0908.jpg,512,512,Bus,20,166,478,403
1678,0908.jpg,512,512,Bus,491,269,512,475
1679,0908.jpg,512,512,Car,226,123,277,142
1680,0908.jpg,512,512,Car,358,133,412,163
1681,0908.jpg,512,512,Car,414,141,452,173
1682,0909.jpg,512,512,Bus,0,0,226,74
1683,0909.jpg,512,512,Bus,46,33,431,487
1684,0909.jpg,512,512,Bus,192,0,350,55
1685,0909.jpg,512,512,Bus,344,0,492,37
1686,0909.jpg,512,512,Bus,392,103,512,400
1687,0909.jpg,512,512,Bus,492,0,512,18
1688,0910.jpg,512,512,Bus,15,264,112,405
1689,0910.jpg,512,512,Person,245,297,268,395
1690,0911.jpg,512,512,Bus,0,1,512,511
1691,0911.jpg,512,512,Person,224,274,369,452
1692,0912.jpg,512,512,Bus,40,6,416,450
1693,0912.jpg,512,512,Bus,409,218,463,345
1694,0912.jpg,512,512,Person,203,252,239,493
1695,0912.jpg,512,512,Person,263,288,304,478
1696,0912.jpg,512,512,Person,226,181,284,486
1697,0913.jpg,512,512,Bus,0,0,510,508
1698,0914.jpg,512,512,Bus,0,0,512,511
1699,0915.jpg,512,512,Bus,31,30,485,434
1700,0916.jpg,512,512,Bus,141,203,318,321
1701,0916.jpg,512,512,Bus,374,201,512,313
1702,0916.jpg,512,512,Person,237,256,256,333
1703,0916.jpg,512,512,Person,110,265,130,333
1704,0916.jpg,512,512,Person,63,267,79,322
1705,0917.jpg,512,512,Bus,23,64,506,493
1706,0918.jpg,512,512,Bus,89,141,360,371
1707,0919.jpg,512,512,Bus,18,307,208,488
1708,0920.jpg,512,512,Bus,0,251,16,335
1709,0920.jpg,512,512,Bus,0,249,88,433
1710,0920.jpg,512,512,Bus,75,59,470,466
1711,0921.jpg,512,512,Bus,34,4,502,502
1712,0922.jpg,512,512,Bus,18,189,100,283
1713,0922.jpg,512,512,Bus,135,167,346,321
1714,0923.jpg,512,512,Bus,26,67,404,420
1715,0924.jpg,512,512,Bus,0,0,439,512
1716,0924.jpg,512,512,Bus,448,186,511,282
1717,0925.jpg,512,512,Bus,276,129,512,430
1718,0926.jpg,512,512,Bus,74,85,492,397
1719,0927.jpg,512,512,Bus,2,209,108,463
1720,0927.jpg,512,512,Bus,158,199,486,459
1721,0927.jpg,512,512,Bus,295,164,430,212
1722,0928.jpg,512,512,Bus,72,356,344,511
1723,0928.jpg,512,512,Bus,180,255,270,329
1724,0928.jpg,512,512,Bus,276,243,346,299
1725,0928.jpg,512,512,Car,375,409,430,467
1726,0928.jpg,512,512,Car,446,324,476,351
1727,0928.jpg,512,512,Car,362,318,390,348
1728,0928.jpg,512,512,Car,398,290,429,320
1729,0928.jpg,512,512,Car,426,363,462,420
1730,0928.jpg,512,512,Person,477,388,491,442
1731,0928.jpg,512,512,Person,456,449,474,510
1732,0929.jpg,512,512,Bus,0,0,512,511
1733,0930.jpg,512,512,Bus,0,0,511,512
1734,0931.jpg,512,512,Bus,23,102,478,385
1735,0932.jpg,512,512,Bus,0,235,56,403
1736,0932.jpg,512,512,Bus,78,90,436,442
1737,0933.jpg,512,512,Bus,58,164,401,451
1738,0933.jpg,512,512,Person,74,339,130,507
1739,0934.jpg,512,512,Bus,22,47,416,472
1740,0935.jpg,512,512,Bus,295,239,366,287
1741,0935.jpg,512,512,Bus,296,239,365,287
1742,0935.jpg,512,512,Car,292,308,370,356
1743,0935.jpg,512,512,Car,252,297,308,334
1744,0935.jpg,512,512,Car,214,279,262,315
1745,0935.jpg,512,512,Car,398,253,420,274
1746,0935.jpg,512,512,Car,352,253,392,281
1747,0936.jpg,512,512,Bus,0,0,183,492
1748,0936.jpg,512,512,Bus,38,62,442,452
1749,0936.jpg,512,512,Bus,309,61,512,458
1750,0937.jpg,512,512,Bus,233,157,404,337
1751,0937.jpg,512,512,Person,490,279,504,351
1752,0937.jpg,512,512,Person,152,251,164,315
1753,0938.jpg,512,512,Bus,77,140,412,374
1754,0939.jpg,512,512,Bus,0,244,336,511
1755,0939.jpg,512,512,Car,248,367,340,475
1756,0939.jpg,512,512,Car,422,384,498,479
1757,0939.jpg,512,512,Car,332,381,410,478
1758,0940.jpg,512,512,Bus,1,0,512,511
1759,0941.jpg,512,512,Bus,177,213,240,274
1760,0941.jpg,512,512,Car,90,264,144,325
1761,0941.jpg,512,512,Car,380,278,503,359
1762,0942.jpg,512,512,Bus,164,163,356,307
1763,0943.jpg,512,512,Bus,6,49,122,299
1764,0943.jpg,512,512,Person,310,9,414,374
1765,0944.jpg,512,512,Bus,38,121,194,385
1766,0944.jpg,512,512,Bus,183,79,484,401
1767,0945.jpg,512,512,Bus,58,41,486,448
1768,0946.jpg,512,512,Bus,160,322,493,506
1769,0946.jpg,512,512,Bus,477,348,512,462
1770,0947.jpg,512,512,Bus,116,33,421,471
1771,0948.jpg,512,512,Bus,360,168,405,248
1772,0949.jpg,512,512,Bus,138,48,428,424
1773,0949.jpg,512,512,Car,68,301,146,398
1774,0950.jpg,512,512,Bus,124,161,360,478
1775,0951.jpg,512,512,Bus,0,157,173,408
1776,0951.jpg,512,512,Bus,40,20,490,484
1777,0952.jpg,512,512,Bus,0,85,164,211
1778,0952.jpg,512,512,Bus,0,125,260,366
1779,0952.jpg,512,512,Bus,114,57,464,437
1780,0953.jpg,512,512,Bus,0,0,512,511
1781,0954.jpg,512,512,Bus,0,43,58,372
1782,0954.jpg,512,512,Bus,31,19,504,494
1783,0954.jpg,512,512,Bus,504,163,512,432
1784,0955.jpg,512,512,Bus,240,141,400,394
1785,0956.jpg,512,512,Bus,0,0,511,512
1786,0957.jpg,512,512,Bus,48,184,480,333
1787,0957.jpg,512,512,Bus,290,207,511,301
1788,0958.jpg,512,512,Bus,0,12,512,487
1789,0959.jpg,512,512,Bus,12,28,512,347
1790,0960.jpg,512,512,Bus,0,9,503,511
1791,0961.jpg,512,512,Bus,142,61,386,456
1792,0961.jpg,512,512,Person,422,295,492,511
1793,0962.jpg,512,512,Bus,36,126,340,359
1794,0962.jpg,512,512,Bus,159,100,472,366
1795,0963.jpg,512,512,Bus,47,101,472,479
1796,0964.jpg,512,512,Bus,269,208,300,276
1797,0964.jpg,512,512,Bus,276,157,415,321
1798,0964.jpg,512,512,Bus,405,189,422,260
1799,0964.jpg,512,512,Bus,423,222,430,234
1800,0964.jpg,512,512,Car,160,243,242,297
1801,0965.jpg,512,512,Bus,330,34,511,360
1802,0966.jpg,512,512,Bus,40,259,87,297
1803,0966.jpg,512,512,Bus,111,187,506,428
1804,0966.jpg,512,512,Person,284,287,330,475
1805,0967.jpg,512,512,Bus,92,387,156,493
1806,0967.jpg,512,512,Bus,120,351,166,395
1807,0967.jpg,512,512,Bus,138,384,192,482
1808,0967.jpg,512,512,Bus,164,349,202,397
1809,0967.jpg,512,512,Bus,194,376,238,474
1810,0967.jpg,512,512,Bus,207,345,242,418
1811,0967.jpg,512,512,Bus,237,371,284,466
1812,0967.jpg,512,512,Bus,276,366,316,465
1813,0967.jpg,512,512,Bus,320,370,362,467
1814,0967.jpg,512,512,Bus,341,336,390,404
1815,0967.jpg,512,512,Bus,364,377,404,473
1816,0967.jpg,512,512,Bus,400,377,445,474
1817,0968.jpg,512,512,Bus,0,112,296,394
1818,0968.jpg,512,512,Bus,0,0,479,501
1819,0968.jpg,512,512,Bus,500,61,512,219
1820,0969.jpg,512,512,Bus,4,243,455,461
1821,0970.jpg,512,512,Bus,37,164,446,363
1822,0971.jpg,512,512,Bus,128,0,512,251
1823,0972.jpg,512,512,Bus,128,80,463,439
1824,0972.jpg,512,512,Bus,457,148,512,342
1825,0973.jpg,512,512,Bus,228,407,434,511
1826,0974.jpg,512,512,Bus,112,44,432,480
1827,0975.jpg,512,512,Bus,0,97,486,403
1828,0976.jpg,512,512,Bus,0,144,136,387
1829,0976.jpg,512,512,Bus,0,0,512,511
1830,0977.jpg,512,512,Bus,14,10,508,505
1831,0978.jpg,512,512,Bus,0,59,36,392
1832,0978.jpg,512,512,Bus,23,11,499,458
1833,0978.jpg,512,512,Bus,439,110,492,269
1834,0978.jpg,512,512,Bus,464,110,512,262
1835,0979.jpg,512,512,Bus,0,13,490,511
1836,0980.jpg,512,512,Bus,0,244,392,432
1837,0980.jpg,512,512,Person,429,333,462,476
1838,0981.jpg,512,512,Bus,0,119,102,251
1839,0981.jpg,512,512,Bus,98,47,512,443
1840,0982.jpg,512,512,Bus,80,138,190,361
1841,0982.jpg,512,512,Car,16,251,77,317
1842,0982.jpg,512,512,Car,292,253,352,331
1843,0982.jpg,512,512,Car,362,203,512,364
1844,0982.jpg,512,512,Person,247,248,258,316
1845,0983.jpg,512,512,Bus,304,340,491,370
1846,0984.jpg,512,512,Bus,58,38,322,388
1847,0984.jpg,512,512,Person,382,111,468,496
1848,0985.jpg,512,512,Bus,0,0,511,511
1849,0986.jpg,512,512,Bus,104,97,354,405
1850,0986.jpg,512,512,Bus,359,219,398,267
1851,0986.jpg,512,512,Bus,396,227,428,250
1852,0987.jpg,512,512,Bus,2,42,468,466
1853,0988.jpg,512,512,Bus,74,41,466,451
1854,0989.jpg,512,512,Bus,2,200,266,511
1855,0989.jpg,512,512,Bus,275,197,406,319
1856,0989.jpg,512,512,Bus,426,187,448,225
1857,0990.jpg,512,512,Bus,0,112,20,356
1858,0990.jpg,512,512,Bus,58,129,331,376
1859,0991.jpg,512,512,Bus,0,101,512,421
1860,0992.jpg,512,512,Bus,34,160,456,350
1861,0993.jpg,512,512,Bus,100,132,316,223
1862,0994.jpg,512,512,Bus,125,213,394,407
1863,0994.jpg,512,512,Person,286,50,293,111
1864,0994.jpg,512,512,Person,242,22,250,76
1865,0994.jpg,512,512,Person,228,24,233,76
1866,0994.jpg,512,512,Person,412,215,428,298
1867,0994.jpg,512,512,Person,76,274,94,357
1868,0994.jpg,512,512,Person,420,41,430,80
1869,0994.jpg,512,512,Person,318,37,334,73
1870,0994.jpg,512,512,Person,433,149,450,237
1871,0994.jpg,512,512,Person,481,181,492,257
1872,0995.jpg,512,512,Bus,25,212,476,357
1873,0996.jpg,512,512,Bus,0,171,264,398
1874,0996.jpg,512,512,Person,234,5,413,255
1875,0997.jpg,512,512,Bus,0,0,512,511
1876,0998.jpg,512,512,Bus,0,63,48,467
1877,0998.jpg,512,512,Bus,0,195,62,337
1878,0998.jpg,512,512,Bus,53,139,468,393
1879,0999.jpg,512,512,Bus,0,122,418,439
1880,1000.jpg,512,512,Bus,48,151,468,435
1881,1001.jpg,512,512,Bus,26,40,406,417
1882,1002.jpg,512,512,Bus,0,48,215,511
1883,1002.jpg,512,512,Bus,0,9,512,504
1884,1002.jpg,512,512,Bus,18,4,512,457
1885,1002.jpg,512,512,Bus,133,0,510,14
1886,1003.jpg,512,512,Bus,0,0,512,511
1887,1004.jpg,512,512,Bus,0,0,511,509
1888,1005.jpg,512,512,Bus,150,172,442,453
1889,1006.jpg,512,512,Bus,48,21,434,490
1890,1007.jpg,512,512,Bus,18,306,202,466
1891,1007.jpg,512,512,Bus,161,234,220,274
1892,1007.jpg,512,512,Bus,166,210,194,234
1893,1008.jpg,512,512,Bus,0,160,393,469
1894,1009.jpg,512,512,Bus,0,49,20,143
1895,1009.jpg,512,512,Bus,260,106,418,295
1896,1009.jpg,512,512,Person,96,161,190,509
1897,1010.jpg,512,512,Bus,276,247,303,301
1898,1010.jpg,512,512,Bus,303,271,308,283
1899,1010.jpg,512,512,Bus,325,258,342,274
1900,1010.jpg,512,512,Bus,348,264,360,293
1901,1011.jpg,512,512,Bus,160,237,434,511
1902,1012.jpg,512,512,Bus,0,169,80,434
1903,1012.jpg,512,512,Bus,222,208,372,404
1904,1013.jpg,512,512,Bus,14,45,500,447
1905,1014.jpg,512,512,Bus,0,215,69,313
1906,1014.jpg,512,512,Bus,104,193,364,339
1907,1014.jpg,512,512,Bus,362,214,448,299
1908,1014.jpg,512,512,Bus,445,214,502,273
1909,1015.jpg,512,512,Bus,82,137,512,511
1910,1016.jpg,512,512,Bus,0,129,500,494
1911,1017.jpg,512,512,Bus,23,133,500,413
1912,1018.jpg,512,512,Bus,262,0,354,111
1913,1018.jpg,512,512,Bus,360,70,512,265
1914,1018.jpg,512,512,Bus,372,5,512,82
1915,1019.jpg,512,512,Bus,0,241,31,362
1916,1019.jpg,512,512,Bus,84,91,392,435
1917,1019.jpg,512,512,Bus,463,140,512,408
1918,1020.jpg,512,512,Bus,230,249,350,348
1919,1021.jpg,512,512,Bus,100,131,412,341
1920,1022.jpg,512,512,Bus,28,81,417,455
1921,1023.jpg,512,512,Bus,98,85,442,451
1922,1024.jpg,512,512,Bus,26,127,512,427
1923,1025.jpg,512,512,Bus,0,2,511,268
1924,1026.jpg,512,512,Bus,24,59,502,458
1925,1027.jpg,512,512,Bus,110,213,126,237
1926,1027.jpg,512,512,Car,227,234,308,297
1927,1027.jpg,512,512,Car,150,230,170,252
1928,1027.jpg,512,512,Car,188,231,214,253
1929,1027.jpg,512,512,Person,446,238,458,275
1930,1028.jpg,512,512,Bus,55,39,511,464
1931,1029.jpg,512,512,Bus,0,268,26,338
1932,1029.jpg,512,512,Bus,33,24,381,483
1933,1030.jpg,512,512,Bus,46,53,420,425
1934,1031.jpg,512,512,Bus,0,71,468,371
1935,1032.jpg,512,512,Bus,0,206,31,276
1936,1032.jpg,512,512,Bus,20,44,490,491
1937,1033.jpg,512,512,Bus,20,175,456,401
1938,1034.jpg,512,512,Bus,128,174,283,289
1939,1035.jpg,512,512,Bus,0,179,50,380
1940,1035.jpg,512,512,Bus,50,261,70,368
1941,1035.jpg,512,512,Bus,65,39,376,456
1942,1035.jpg,512,512,Bus,241,190,512,442
1943,1035.jpg,512,512,Bus,370,153,452,205
1944,1035.jpg,512,512,Bus,434,137,512,299
1945,1036.jpg,512,512,Bus,226,172,494,474
1946,1036.jpg,512,512,Car,0,329,204,459
1947,1037.jpg,512,512,Bus,0,0,512,511
1948,1038.jpg,512,512,Bus,42,30,492,482
1949,1039.jpg,512,512,Bus,70,8,479,489
1950,1040.jpg,512,512,Bus,110,97,344,407
1951,1041.jpg,512,512,Bus,6,232,44,363
1952,1041.jpg,512,512,Bus,20,222,173,382
1953,1041.jpg,512,512,Bus,150,220,253,374
1954,1041.jpg,512,512,Bus,278,209,402,426
1955,1041.jpg,512,512,Bus,375,225,494,383
1956,1041.jpg,512,512,Bus,486,234,508,356
1957,1041.jpg,512,512,Person,460,341,496,477
1958,1042.jpg,512,512,Bus,0,93,144,442
1959,1042.jpg,512,512,Bus,11,34,506,493
1960,1043.jpg,512,512,Bus,92,96,386,393
1961,1044.jpg,512,512,Bus,194,27,512,439
1962,1045.jpg,512,512,Bus,0,92,98,421
1963,1045.jpg,512,512,Bus,174,88,338,437
1964,1045.jpg,512,512,Bus,350,213,420,305
1965,1046.jpg,512,512,Bus,122,30,479,400
1966,1046.jpg,512,512,Person,66,210,130,477
1967,1047.jpg,512,512,Bus,26,41,506,391
1968,1048.jpg,512,512,Bus,98,165,411,335
1969,1049.jpg,512,512,Bus,112,21,392,397
1970,1049.jpg,512,512,Person,39,213,76,416
1971,1049.jpg,512,512,Person,129,217,144,362
1972,1050.jpg,512,512,Bus,22,24,494,484
1973,1051.jpg,512,512,Bus,0,13,479,509
1974,1052.jpg,512,512,Bus,0,159,238,310
1975,1052.jpg,512,512,Car,412,245,428,260
1976,1052.jpg,512,512,Car,372,239,396,257
1977,1052.jpg,512,512,Car,230,245,296,283
1978,1053.jpg,512,512,Bus,0,79,510,455
1979,1054.jpg,512,512,Bus,43,169,224,421
1980,1054.jpg,512,512,Bus,162,64,460,442
1981,1055.jpg,512,512,Bus,0,64,510,510
1982,1056.jpg,512,512,Bus,179,0,464,127
1983,1057.jpg,512,512,Bus,74,189,472,332
1984,1058.jpg,512,512,Bus,11,17,238,218
1985,1058.jpg,512,512,Bus,20,272,233,483
1986,1058.jpg,512,512,Bus,288,11,488,223
1987,1058.jpg,512,512,Bus,304,270,469,476
1988,1059.jpg,512,512,Bus,6,67,512,417
1989,1060.jpg,512,512,Bus,0,84,464,220
1990,1061.jpg,512,512,Bus,0,0,459,511
1991,1061.jpg,512,512,Bus,455,191,498,375
1992,1062.jpg,512,512,Bus,140,229,480,408
1993,1063.jpg,512,512,Bus,147,99,512,511
1994,1063.jpg,512,512,Person,2,361,34,510
1995,1063.jpg,512,512,Person,26,360,60,511
1996,1063.jpg,512,512,Person,54,360,77,440
1997,1064.jpg,512,512,Bus,12,306,76,338
1998,1064.jpg,512,512,Bus,214,313,304,374
1999,1065.jpg,512,512,Bus,74,179,398,405
2000,1066.jpg,512,512,Bus,0,7,506,491
2001,1067.jpg,512,512,Bus,87,53,420,349
2002,1067.jpg,512,512,Bus,416,144,450,237
2003,1067.jpg,512,512,Person,158,179,206,412
2004,1067.jpg,512,512,Person,488,169,504,263
2005,1068.jpg,512,512,Bus,32,48,458,479
2006,1069.jpg,512,512,Bus,0,162,64,317
2007,1069.jpg,512,512,Bus,66,186,137,279
2008,1069.jpg,512,512,Bus,124,174,190,264
2009,1069.jpg,512,512,Bus,184,187,260,243
2010,1070.jpg,512,512,Bus,260,357,315,465
2011,1070.jpg,512,512,Bus,316,354,370,403
2012,1070.jpg,512,512,Bus,478,350,500,448
2013,1071.jpg,512,512,Bus,0,316,192,481
2014,1072.jpg,512,512,Bus,90,144,414,407
2015,1073.jpg,512,512,Bus,0,1,240,486
2016,1073.jpg,512,512,Person,427,243,510,508
2017,1073.jpg,512,512,Person,278,338,324,506
2018,1073.jpg,512,512,Person,381,293,396,377
2019,1074.jpg,512,512,Bus,0,0,511,511
2020,1075.jpg,512,512,Bus,148,124,366,408
2021,1075.jpg,512,512,Bus,450,212,498,247
2022,1075.jpg,512,512,Car,410,236,451,273
2023,1076.jpg,512,512,Bus,0,242,46,330
2024,1076.jpg,512,512,Bus,79,248,135,308
2025,1076.jpg,512,512,Bus,137,210,364,402
2026,1077.jpg,512,512,Bus,0,0,511,511
2027,1078.jpg,512,512,Bus,0,174,108,333
2028,1078.jpg,512,512,Bus,48,89,452,413
2029,1078.jpg,512,512,Bus,220,258,340,311
2030,1078.jpg,512,512,Bus,368,220,502,310
2031,1079.jpg,512,512,Bus,34,28,406,431
2032,1079.jpg,512,512,Car,410,343,448,396
2033,1080.jpg,512,512,Bus,14,81,512,357
2034,1081.jpg,512,512,Bus,0,61,29,447
2035,1081.jpg,512,512,Bus,24,9,500,499
2036,1081.jpg,512,512,Bus,455,106,512,462
2037,1082.jpg,512,512,Bus,156,21,396,423
2038,1082.jpg,512,512,Car,4,234,122,319
2039,1082.jpg,512,512,Car,416,134,429,150
2040,1083.jpg,512,512,Bus,68,49,472,493
2041,1084.jpg,512,512,Bus,184,335,374,389
2042,1084.jpg,512,512,Person,148,348,163,423
2043,1085.jpg,512,512,Bus,80,129,368,375
2044,1085.jpg,512,512,Bus,318,208,512,332
2045,1086.jpg,512,512,Bus,0,1,377,511
2046,1086.jpg,512,512,Person,380,173,447,319
2047,1086.jpg,512,512,Person,398,272,442,374
2048,1086.jpg,512,512,Car,456,224,510,286
2049,1087.jpg,512,512,Bus,0,0,332,196
2050,1087.jpg,512,512,Bus,55,23,504,511
2051,1087.jpg,512,512,Bus,379,0,512,308
2052,1088.jpg,512,512,Bus,44,75,501,391
2053,1089.jpg,512,512,Bus,0,178,8,250
2054,1089.jpg,512,512,Bus,6,21,448,407
2055,1089.jpg,512,512,Person,78,235,140,509
2056,1089.jpg,512,512,Person,166,219,242,506
2057,1089.jpg,512,512,Person,324,197,416,397
2058,1089.jpg,512,512,Person,240,212,296,475
2059,1090.jpg,512,512,Bus,158,132,396,372
2060,1090.jpg,512,512,Car,430,295,464,319
2061,1090.jpg,512,512,Car,468,292,492,316
2062,1090.jpg,512,512,Car,490,289,510,314
2063,1090.jpg,512,512,Car,402,294,426,316
2064,1090.jpg,512,512,Car,46,275,160,330
2065,1090.jpg,512,512,Car,2,279,36,338
2066,1091.jpg,512,512,Bus,66,147,476,445
2067,1092.jpg,512,512,Bus,144,40,375,488
2068,1092.jpg,512,512,Bus,454,299,490,342
2069,1093.jpg,512,512,Bus,88,0,512,466
2070,1094.jpg,512,512,Bus,120,168,360,363
2071,1094.jpg,512,512,Car,376,275,406,308
2072,1095.jpg,512,512,Bus,0,0,512,511
2073,1096.jpg,512,512,Bus,30,15,434,490
2074,1097.jpg,512,512,Bus,60,109,438,442
2075,1097.jpg,512,512,Person,452,272,475,405
2076,1097.jpg,512,512,Person,482,264,508,402
2077,1098.jpg,512,512,Bus,0,154,328,367
2078,1098.jpg,512,512,Bus,326,219,394,301
2079,1098.jpg,512,512,Bus,391,220,490,292
2080,1099.jpg,512,512,Bus,68,261,124,322
2081,1099.jpg,512,512,Bus,158,281,204,303
2082,1099.jpg,512,512,Car,169,321,209,353
2083,1099.jpg,512,512,Car,211,319,252,355
2084,1099.jpg,512,512,Car,288,303,328,322
2085,1099.jpg,512,512,Car,451,325,484,355
2086,1099.jpg,512,512,Car,485,324,510,356
2087,1099.jpg,512,512,Car,54,317,89,350
2088,1099.jpg,512,512,Car,88,309,118,335
2089,1099.jpg,512,512,Person,125,327,136,367
2090,1099.jpg,512,512,Person,135,323,144,368
2091,1100.jpg,512,512,Bus,50,38,460,289
2092,1100.jpg,512,512,Bus,52,334,468,467
2093,1101.jpg,512,512,Bus,76,58,334,445
2094,1102.jpg,512,512,Bus,26,44,406,463
2095,1103.jpg,512,512,Bus,48,178,134,379
2096,1103.jpg,512,512,Bus,232,92,511,420
2097,1103.jpg,512,512,Person,144,267,203,508
2098,1103.jpg,512,512,Person,336,285,399,512
2099,1103.jpg,512,512,Person,390,256,475,512
2100,1103.jpg,512,512,Person,90,294,136,512
2101,1103.jpg,512,512,Person,4,263,96,512
2102,1104.jpg,512,512,Bus,47,43,448,432
2103,1104.jpg,512,512,Bus,436,203,512,376
2104,1105.jpg,512,512,Bus,67,394,207,487
2105,1105.jpg,512,512,Car,203,442,290,480
2106,1105.jpg,512,512,Car,303,432,511,510
2107,1106.jpg,512,512,Bus,130,132,416,375
2108,1106.jpg,512,512,Bus,388,175,441,282
2109,1106.jpg,512,512,Bus,438,191,456,256
2110,1106.jpg,512,512,Bus,456,199,469,252
2111,1106.jpg,512,512,Car,12,246,87,325
2112,1106.jpg,512,512,Car,90,252,152,340
2113,1107.jpg,512,512,Bus,128,107,375,443
2114,1107.jpg,512,512,Bus,0,220,44,359
2115,1107.jpg,512,512,Bus,48,187,141,343
2116,1107.jpg,512,512,Bus,369,240,482,325
2117,1107.jpg,512,512,Bus,394,246,512,323
2118,1107.jpg,512,512,Person,22,290,40,377
2119,1107.jpg,512,512,Person,46,285,60,381
2120,1107.jpg,512,512,Person,87,283,106,379
2121,1107.jpg,512,512,Person,174,42,208,124
2122,1107.jpg,512,512,Person,234,30,266,124
2123,1108.jpg,512,512,Bus,0,296,47,331
2124,1108.jpg,512,512,Bus,2,296,132,389
2125,1108.jpg,512,512,Bus,83,82,448,500
2126,1108.jpg,512,512,Bus,453,284,488,325
2127,1109.jpg,512,512,Bus,39,33,470,423
2128,1110.jpg,512,512,Bus,0,1,512,511
2129,1110.jpg,512,512,Person,288,163,384,512
2130,1111.jpg,512,512,Bus,376,202,511,319
2131,1112.jpg,512,512,Bus,26,30,502,502
2132,1112.jpg,512,512,Bus,268,0,512,489
2133,1113.jpg,512,512,Bus,1,238,325,366
2134,1113.jpg,512,512,Person,309,280,391,466
2135,1114.jpg,512,512,Bus,100,299,322,440
2136,1114.jpg,512,512,Car,384,366,468,421
2137,1114.jpg,512,512,Car,5,377,74,455
2138,1115.jpg,512,512,Bus,0,139,123,358
2139,1115.jpg,512,512,Bus,55,76,429,384
2140,1116.jpg,512,512,Bus,50,98,448,388
2141,1117.jpg,512,512,Bus,50,11,476,495
2142,1118.jpg,512,512,Bus,154,240,209,316
2143,1118.jpg,512,512,Person,124,271,137,319
2144,1119.jpg,512,512,Bus,43,174,484,461
2145,1120.jpg,512,512,Bus,1,78,415,370
2146,1120.jpg,512,512,Person,192,172,296,494
2147,1120.jpg,512,512,Person,272,188,339,462
2148,1121.jpg,512,512,Bus,98,101,407,417
2149,1121.jpg,512,512,Car,0,235,68,356
2150,1122.jpg,512,512,Bus,170,250,286,473
2151,1122.jpg,512,512,Person,52,372,76,470
2152,1122.jpg,512,512,Person,232,217,252,254
2153,1122.jpg,512,512,Person,248,227,264,251
2154,1122.jpg,512,512,Person,340,362,347,404
2155,1122.jpg,512,512,Person,326,362,336,403
2156,1123.jpg,512,512,Bus,22,10,512,467
